label,original_price,reduced_price,product_link,product_details,technical_data
"Rona's Wolke Jubiläumsedition, GOTS",,"582,50 €",https://www.grueneerde.com/de/produkte/schlafen/matratzen/ronas-wolke-jubilaeumsedition-gots/ge-p-50571.html,"Produktdetails Attraktives Einstiegsmodell aus 100 % Naturlatex – auf 5 Komfortzonen Der Matratzenkern aus reinem Naturlatex (ohne synthetische Zusätze) ist in 5 unterschiedlich elastische Komfortzonen gegliedert, die sich den einzelnen Körperpartien gut anpassen und für hohen, fest-kompakten Liegekomfort sorgen. Die Rona’s Wolke Jubiläums-Edition ist einfach aufgebaut, fest-kompakt und preisgünstig. Sie bietet dennoch alles für bequemes Liegen, natürlichen Schlaf sowie alle guten Eigenschaften einer Grüne Erde-Matratze: 100 % Naturmaterial, trocken-warmes Schlafklima, ökologische Nachhaltigkeit (QUL- und GOTS-zertifiziert) und sorgfältige Fertigung in unserer Werkstätte in Oberösterreich. Einfacher Aufbau Der Kern der Matratze besteht ausschließlich aus Naturlatex. Durch die vielen kleinen Lüftungskanäle im Naturmaterial kann die Luft zirkulieren, die Feuchtigkeit verdunstet schneller und die Matratze bleibt stets angenehm trocken. Wir empfehlen diese Matratze als Einstiegsmodell sowie für jene, die ein punktelastisches, druckentlastetes Liegegefühl bevorzugen. Elastischer Matratzenbezug Der saugfähige Bezug aus Baumwoll-Doppelstrickstoff (900 g/m2) ist dehnbar und überträgt daher die Punktelastizität des Matratzenkerns gut auf den Körper. Die Rona’s Wolke Jubiläums-Edition ist in einer Festigkeit erhältlich: mittel Bezug: 100 % Baumwolle, Baumwolle kbA aus Indien, Afrika und Kirgistan. Füllung: 100 % Naturlatex aus Belgien. Verarbeitung: Gefertigt in Österreich. GOTS und QUL-zertifiziert.","{'Technische Details': {'Matratzengröße': '90 x 200 cm', 'Liegehöhe': '15 cm', 'Steghöhe': '15 cm', 'Gewicht in kg': '26.92', 'Festigkeit': 'mittel', 'Komfortzonen': '5', 'Belüftungssystem': 'ja'}, 'N/A': {}, 'Geeignet für': {'Tierhaarallergiker geeignet': 'ja', 'Körperform': 'A Förmig', 'N/A': 'X Förmig', 'Wärmebedürfnis': 'mittel', 'Liegeposition': 'Rücken/Bauch/Seite'}, 'Bewertung': {'Körperanpassung': '', 'Druckentlastung': '', 'Schlafklima': '', 'Wärmevermögen': ''}, 'Matratzentyp': {'Naturfasermatratze': 'nein', 'Naturfasermatratzen mit Zonen': 'nein', 'Naturlatexmatratze': 'ja'}, 'Zertifizierung': {'Zertifikat': 'GOTS ""organic""'}, 'Besonderheiten': {'Kühle-/warme Seite': 'nein', 'Abnehmbarer Bezug': 'nein'}}"
"Matratze Weiße Wolke, GOTS - „Das duftende Original""",,"1.082,50 €",https://www.grueneerde.com/de/produkte/schlafen/matratzen/matratze-weisse-wolke-gots-das-duftende-original/ge-p-55541.html,"Produktdetails Kompaktes, flächiges Liegegefühl – auf 10 Schichten Charakteristisch für die aus 10 Schichten atmungsaktiven Naturfasern bestehende und 20 cm hohe Weiße Wolke ist ein relativ kompaktes, flächiges Liegegefühl: Der Körper sinkt nur wenig ein, die Matratze gibt unter dem Druck großflächig nach. Die Weiße Wolke regt die Schlafmotorik (Bewegungen im Schlaf) an, stimuliert damit die Durchblutung der Muskulatur und das Strecken der Wirbelsäule. Wir empfehlen diese Matratze aufgrund ihrer Eigenschaften vor allem jüngeren oder sportlichen Menschen, die ein eher puristisches, festes Liegegefühl bevorzugen und die ergonomischen Vorteile einer kompakten Matratze genießen. Winter- und Sommerseite Zum Wenden der Matratze je nach Jahreszeit bzw. persönlichem Wärmebedürfnis kommt bei der Weißen Wolke wärmendes Schafschurwoll-Vlies auf der einen Seite und kühleres, temperaturausgleichendes Leinenvlies auf der anderen Seite zum Einsatz. Eingebettet zwischen Matratzenkernen aus weich-elastischem Naturlatex und fest-elastischem Kokoslatex befinden sich noch mehrere Schichten aus atmungsaktiven Baumwoll-Schafschurwoll-Vliesen. Die zwischen den Vliesen eingestreuten Zirbenspäne duften angenehm und begünstigen einen guten Schlaf. Strapazierfähiger Bezug Der strapazierfähige Bezug aus strukturiertem Baumwoll-Jacquard wird in unserer Matratzenwerkstätte für jede Matratze einzeln angefertigt, von Hand überzogen und mit mehreren Steppfäden durchzogen – dadurch halten die Schichten gut zusammen. Die Weiße Wolke ist in drei Festigkeiten erhältlich: weich, mittel und fest. Bezug: Baumwolle kbA aus Indien. Füllung: Naturlatex aus Malaysia und Indien, Kokoslatex aus Indien, Schurwolle kbT aus England, Baumwolle kbA aus Tadschikistan, Leinen kbA aus Belgien, Zirbenspäne aus Österreich. Verarbeitung: Gefertigt in Österreich. GOTS und QUL-zertifiziert.","{'Technische Details': {'Matratzengröße': '90 x 200 cm', 'Liegehöhe': '20 cm', 'Steghöhe': '17,5 cm', 'Gewicht in kg': '24.0', 'Festigkeit': 'mittel', 'Komfortzonen': 'Keine', 'Belüftungssystem': 'nein'}, 'N/A': {}, 'Geeignet für': {'Tierhaarallergiker geeignet': 'nein', 'Körperform': 'I Förmig', 'N/A': 'O Förmig', 'Wärmebedürfnis': 'mittel', 'Liegeposition': 'Rücken/Bauch/Seite'}, 'Bewertung': {'Körperanpassung': '', 'Druckentlastung': '', 'Schlafklima': '', 'Wärmevermögen': ''}, 'Matratzentyp': {'Naturfasermatratze': 'ja', 'Naturfasermatratzen mit Zonen': 'nein', 'Naturlatexmatratze': 'nein'}, 'Zertifizierung': {'Zertifikat': 'GOTS', 'N/A': 'QUL-zertifiziert'}, 'Besonderheiten': {'Kühle-/warme Seite': 'ja', 'Abnehmbarer Bezug': 'nein'}}"
"Schlafsystem Dreiklang, GOTS, IVN – inklusive Federelement und Spannleintuch",,"3.332,50 €",https://www.grueneerde.com/de/produkte/schlafen/matratzen/schlafsystem-dreiklang-gots-ivn-inklusive-federelement-und-spannleintuch-/ge-p-50741.html,,{}
Highboard Tenso mit 4 oder 5 Laden,,"1.290,83 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/highboard-tenso-mit-4-oder-5-laden/ge-p-21590.html,"Produktdetails Stilsichere Aufbewahrung Die Serie Tenso beeindruckt mit schlichten, aber eleganten Formen, klarer Linienführung, einer fast zarten, finessenreichen Anmutung. Dazu: Sanft gerundete Ecken, Kanten und Übergänze, auf ein funktionelles Minimum reduzierte Holzdimensionen, feine, die Front gliedernde Schattenfugen. Wir fertigen die Schränke in klassischer Rahmen-und-Füllung-Bauweise (Rahmen aus Massivholz, Füllung aus verwindungsfestem, aber leichterem Schichtholz). Material & Verarbeitung Gefertigt aus mitteleuropäischem Massivholz: Buche, Kernbuche, Eiche, Esche. Holzverbindungen: fix verleimte Dübel- bzw. Nut-und-Feder-Verbindungen, metallfrei. Die Schränke ruhen auf schlanken Füßen, die den Korpus vom Boden abheben und ihn fast schwebend erscheinen lassen. Die ohne Metall- und Kunststoffteile verarbeiteten Laden gleiten auf verschleißarmen Holzleisten aus Esche. Laden und Türen sind mit sauber gefrästen, optisch und haptisch „weichen“ Griffrillen versehen. Türen mit Drehachsen und Schließfedern aus Holz (!). Die seidig glatt geschliffene Holzoberfläche wird von Hand mit duftendem, natürlichem Pflegeöl eingelassen.","{'Maße': {'Breite in cm': '70.2', 'Tiefe in cm': '40.2', 'Höhe in cm': '89.4', 'Lichte Höhe in cm': '16.1', 'Schubladenbreite innen in cm': '58.6', 'Schubladentiefe innen in cm': '33.2', 'Schubladenhöhe innen in cm': '12.3', 'Tür Anzahl': '4 Laden'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tenso'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Dübelverbindung', 'N/A': 'fixverleimte Nut und Feder', 'Holztyp': 'Vollholz'}}"
Sideboard Tenso mit 6 Laden,,"1.624,17 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/sideboard-tenso-mit-6-laden/ge-p-21610.html,"Produktdetails Stilsichere Aufbewahrung Die   Serie Tenso beeindruckt mit schlichten, aber eleganten Formen, klarer   Linienführung, einer fast zarten, finessenreichen Anmutung. Dazu: Sanft   gerundete Ecken, Kanten und Übergänge, auf ein funktionelles Minimum   reduzierte Holzdimensionen, feine, die Front gliedernde Schattenfugen. Wir   fertigen die Schränke in klassischer Rahmen-und-Füllung-Bauweise   (Rahmen aus Massivholz, Füllung aus verwindungsfestem, aber leichterem   Schichtholz). Material & Verarbeitung Gefertigt   aus mitteleuropäischem Massivholz: Buche, Kernbuche, Eiche, Esche.   Holzverbindungen: fix verleimte Dübel- bzw. Nut-und-Feder-Verbindungen,   metallfrei. Die Schränke ruhen auf schlanken   Füßen, die den Korpus vom Boden abheben und ihn fast schwebend   erscheinen lassen. Die ohne Metall- und Kunststoffteile verarbeiteten   Laden gleiten auf verschleißarmen Holzleisten aus Esche. Laden   und Türen sind mit sauber gefrästen, optisch und haptisch „weichen“   Griffrillen versehen. Türen mit Drehachsen und Schließfedern aus Holz   (!). Die seidig glatt geschliffene Holzoberfläche wird von Hand mit   duftendem, natürlichem Pflegeöl eingelassen.","{'Maße': {'Breite in cm': '134.9', 'Tiefe in cm': '40.2', 'Höhe in cm': '72.5', 'Lichte Höhe in cm': '14.1', 'Schubladenbreite innen in cm': '58.6', 'Schubladentiefe innen in cm': '33.2', 'Schubladenhöhe innen in cm': '12.3'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tenso'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Dübelverbindung', 'N/A': 'fixverleimte Nut und Feder', 'Holztyp': 'Vollholz'}}"
"Vitrine Tenso, H= 142.4, Türfüllung Wollstoff Tano Natur (79), Buche",,"2.081,67 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/vitrine-tenso-hochniedrig/ge-p-21637.html,"Produktdetails Stilsichere Aufbewahrung Die  Serie Tenso beeindruckt mit schlichten, aber eleganten Formen, klarer  Linienführung, einer fast zarten, finessenreichen Anmutung. Dazu: Sanft  gerundete Ecken, Kanten und Übergänze, auf ein funktionelles Minimum  reduzierte Holzdimensionen, feine, die Front gliedernde Schattenfugen. Wir  fertigen die Schränke in klassischer Rahmen-und-Füllung-Bauweise  (Rahmen aus Massivholz, Füllung aus verwindungsfestem, aber leichterem  Schichtholz). Bei der Vitrine Tenso  können Sie die Türfüllungen nicht nur aus Holz, sondern auch aus Stoff (100  % Schurwolle (Schaf), NATURTEXTIL BEST-zertifiziert) und braun  getöntem, bei Bedarf auswechselbarem Glas wählen. Material & Verarbeitung Gefertigt  aus mitteleuropäischem Massivholz: Buche, Kernbuche, Eiche, Esche.  Holzverbindungen: fix verleimte Dübel- bzw. Nut-und-Feder-Verbindungen,  metallfrei. Die Schränke ruhen auf schlanken  Füßen, die den Korpus vom Boden abheben und ihn fast schwebend  erscheinen lassen. Die ohne Metall- und Kunststoffteile verarbeiteten  Laden gleiten auf verschleißarmen Holzleisten aus Esche. Laden  und Türen sind mit sauber gefrästen, optisch und haptisch „weichen“  Griffrillen versehen. Türen mit Drehachsen und Schließfedern aus Holz  (!). Die seidig glatt geschliffene Holzoberfläche wird von Hand mit  duftendem, natürlichem Pflegeöl eingelassen. Die hohe Vitrine wird mit einem fixen und zwei variablen Fächern geliefert. Die niedrige Vitrine wird mit zwei variablen Fächern geliefert.","{'Maße': {'Breite in cm': '100.2', 'Tiefe in cm': '40.2', 'Höhe in cm': '142.4', 'Lichte Höhe in cm': '16.1', 'Anzahl der Fächer': '3', 'Tür Anzahl': '2-türig'}, 'N/A': {}, 'Design': {'Stofffarbe': 'Wollstoff Tano Natur (79)', 'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tenso'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Dübelverbindung', 'N/A': 'Holzscharnier', 'Holztyp': 'Vollholz'}}"
"Vitrine Tenso, H= 106.4, Türfüllung Glas, Buche",,"1.707,50 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/vitrine-tenso-hochniedrig/ge-p-21629.html,"Produktdetails Stilsichere Aufbewahrung Die  Serie Tenso beeindruckt mit schlichten, aber eleganten Formen, klarer  Linienführung, einer fast zarten, finessenreichen Anmutung. Dazu: Sanft  gerundete Ecken, Kanten und Übergänze, auf ein funktionelles Minimum  reduzierte Holzdimensionen, feine, die Front gliedernde Schattenfugen. Wir  fertigen die Schränke in klassischer Rahmen-und-Füllung-Bauweise  (Rahmen aus Massivholz, Füllung aus verwindungsfestem, aber leichterem  Schichtholz). Bei der Vitrine Tenso  können Sie die Türfüllungen nicht nur aus Holz, sondern auch aus Stoff (100  % Schurwolle (Schaf), NATURTEXTIL BEST-zertifiziert) und braun  getöntem, bei Bedarf auswechselbarem Glas wählen. Material & Verarbeitung Gefertigt  aus mitteleuropäischem Massivholz: Buche, Kernbuche, Eiche, Esche.  Holzverbindungen: fix verleimte Dübel- bzw. Nut-und-Feder-Verbindungen,  metallfrei. Die Schränke ruhen auf schlanken  Füßen, die den Korpus vom Boden abheben und ihn fast schwebend  erscheinen lassen. Die ohne Metall- und Kunststoffteile verarbeiteten  Laden gleiten auf verschleißarmen Holzleisten aus Esche. Laden  und Türen sind mit sauber gefrästen, optisch und haptisch „weichen“  Griffrillen versehen. Türen mit Drehachsen und Schließfedern aus Holz  (!). Die seidig glatt geschliffene Holzoberfläche wird von Hand mit  duftendem, natürlichem Pflegeöl eingelassen. Die hohe Vitrine wird mit einem fixen und zwei variablen Fächern geliefert. Die niedrige Vitrine wird mit zwei variablen Fächern geliefert.","{'Maße': {'Breite in cm': '100.2', 'Tiefe in cm': '40.2', 'Höhe in cm': '106.4', 'Lichte Höhe in cm': '16.1', 'Anzahl der Fächer': '2', 'Tür Anzahl': '2-türig'}, 'N/A': {}, 'Design': {'Stofffarbe': 'Glas', 'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tenso'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Dübelverbindung', 'N/A': 'Holzscharnier', 'Holztyp': 'Vollholz'}}"
"Vitrine Tenso, H= 106.4, Türfüllung Holz, Buche",,"1.665,00 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/vitrine-tenso-hochniedrig/ge-p-21633.html,"Produktdetails Stilsichere Aufbewahrung Die  Serie Tenso beeindruckt mit schlichten, aber eleganten Formen, klarer  Linienführung, einer fast zarten, finessenreichen Anmutung. Dazu: Sanft  gerundete Ecken, Kanten und Übergänze, auf ein funktionelles Minimum  reduzierte Holzdimensionen, feine, die Front gliedernde Schattenfugen. Wir  fertigen die Schränke in klassischer Rahmen-und-Füllung-Bauweise  (Rahmen aus Massivholz, Füllung aus verwindungsfestem, aber leichterem  Schichtholz). Bei der Vitrine Tenso  können Sie die Türfüllungen nicht nur aus Holz, sondern auch aus Stoff (100  % Schurwolle (Schaf), NATURTEXTIL BEST-zertifiziert) und braun  getöntem, bei Bedarf auswechselbarem Glas wählen. Material & Verarbeitung Gefertigt  aus mitteleuropäischem Massivholz: Buche, Kernbuche, Eiche, Esche.  Holzverbindungen: fix verleimte Dübel- bzw. Nut-und-Feder-Verbindungen,  metallfrei. Die Schränke ruhen auf schlanken  Füßen, die den Korpus vom Boden abheben und ihn fast schwebend  erscheinen lassen. Die ohne Metall- und Kunststoffteile verarbeiteten  Laden gleiten auf verschleißarmen Holzleisten aus Esche. Laden  und Türen sind mit sauber gefrästen, optisch und haptisch „weichen“  Griffrillen versehen. Türen mit Drehachsen und Schließfedern aus Holz  (!). Die seidig glatt geschliffene Holzoberfläche wird von Hand mit  duftendem, natürlichem Pflegeöl eingelassen. Die hohe Vitrine wird mit einem fixen und zwei variablen Fächern geliefert. Die niedrige Vitrine wird mit zwei variablen Fächern geliefert.","{'Maße': {'Breite in cm': '100.2', 'Tiefe in cm': '40.2', 'Höhe in cm': '106.4', 'Lichte Höhe in cm': '16.1', 'Anzahl der Fächer': '2', 'Tür Anzahl': '2-türig'}, 'N/A': {}, 'Design': {'Stofffarbe': 'Holz', 'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tenso'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Dübelverbindung', 'N/A': 'Holzscharnier', 'Holztyp': 'Vollholz'}}"
"Vitrine Tenso, H= 142.4, Türfüllung Glas, Buche",,"2.081,67 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/vitrine-tenso-hochniedrig/ge-p-21649.html,"Produktdetails Stilsichere Aufbewahrung Die  Serie Tenso beeindruckt mit schlichten, aber eleganten Formen, klarer  Linienführung, einer fast zarten, finessenreichen Anmutung. Dazu: Sanft  gerundete Ecken, Kanten und Übergänze, auf ein funktionelles Minimum  reduzierte Holzdimensionen, feine, die Front gliedernde Schattenfugen. Wir  fertigen die Schränke in klassischer Rahmen-und-Füllung-Bauweise  (Rahmen aus Massivholz, Füllung aus verwindungsfestem, aber leichterem  Schichtholz). Bei der Vitrine Tenso  können Sie die Türfüllungen nicht nur aus Holz, sondern auch aus Stoff (100  % Schurwolle (Schaf), NATURTEXTIL BEST-zertifiziert) und braun  getöntem, bei Bedarf auswechselbarem Glas wählen. Material & Verarbeitung Gefertigt  aus mitteleuropäischem Massivholz: Buche, Kernbuche, Eiche, Esche.  Holzverbindungen: fix verleimte Dübel- bzw. Nut-und-Feder-Verbindungen,  metallfrei. Die Schränke ruhen auf schlanken  Füßen, die den Korpus vom Boden abheben und ihn fast schwebend  erscheinen lassen. Die ohne Metall- und Kunststoffteile verarbeiteten  Laden gleiten auf verschleißarmen Holzleisten aus Esche. Laden  und Türen sind mit sauber gefrästen, optisch und haptisch „weichen“  Griffrillen versehen. Türen mit Drehachsen und Schließfedern aus Holz  (!). Die seidig glatt geschliffene Holzoberfläche wird von Hand mit  duftendem, natürlichem Pflegeöl eingelassen. Die hohe Vitrine wird mit einem fixen und zwei variablen Fächern geliefert. Die niedrige Vitrine wird mit zwei variablen Fächern geliefert.","{'Maße': {'Breite in cm': '100.2', 'Tiefe in cm': '40.2', 'Höhe in cm': '142.4', 'Lichte Höhe in cm': '16.1', 'Anzahl der Fächer': '3', 'Tür Anzahl': '2-türig'}, 'N/A': {}, 'Design': {'Stofffarbe': 'Glas', 'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tenso'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Dübelverbindung', 'N/A': 'Holzscharnier', 'Holztyp': 'Vollholz'}}"
"Vitrine Tenso, H= 142.4, Türfüllung Holz, Buche",,"2.040,83 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/vitrine-tenso-hochniedrig/ge-p-21653.html,"Produktdetails Stilsichere Aufbewahrung Die  Serie Tenso beeindruckt mit schlichten, aber eleganten Formen, klarer  Linienführung, einer fast zarten, finessenreichen Anmutung. Dazu: Sanft  gerundete Ecken, Kanten und Übergänze, auf ein funktionelles Minimum  reduzierte Holzdimensionen, feine, die Front gliedernde Schattenfugen. Wir  fertigen die Schränke in klassischer Rahmen-und-Füllung-Bauweise  (Rahmen aus Massivholz, Füllung aus verwindungsfestem, aber leichterem  Schichtholz). Bei der Vitrine Tenso  können Sie die Türfüllungen nicht nur aus Holz, sondern auch aus Stoff (100  % Schurwolle (Schaf), NATURTEXTIL BEST-zertifiziert) und braun  getöntem, bei Bedarf auswechselbarem Glas wählen. Material & Verarbeitung Gefertigt  aus mitteleuropäischem Massivholz: Buche, Kernbuche, Eiche, Esche.  Holzverbindungen: fix verleimte Dübel- bzw. Nut-und-Feder-Verbindungen,  metallfrei. Die Schränke ruhen auf schlanken  Füßen, die den Korpus vom Boden abheben und ihn fast schwebend  erscheinen lassen. Die ohne Metall- und Kunststoffteile verarbeiteten  Laden gleiten auf verschleißarmen Holzleisten aus Esche. Laden  und Türen sind mit sauber gefrästen, optisch und haptisch „weichen“  Griffrillen versehen. Türen mit Drehachsen und Schließfedern aus Holz  (!). Die seidig glatt geschliffene Holzoberfläche wird von Hand mit  duftendem, natürlichem Pflegeöl eingelassen. Die hohe Vitrine wird mit einem fixen und zwei variablen Fächern geliefert. Die niedrige Vitrine wird mit zwei variablen Fächern geliefert.","{'Maße': {'Breite in cm': '100.2', 'Tiefe in cm': '40.2', 'Höhe in cm': '142.4', 'Lichte Höhe in cm': '16.1', 'Anzahl der Fächer': '3', 'Tür Anzahl': '2-türig'}, 'N/A': {}, 'Design': {'Stofffarbe': 'Holz', 'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tenso'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Dübelverbindung', 'N/A': 'Holzscharnier', 'Holztyp': 'Vollholz'}}"
"Vitrine Tenso, 2-türig, 2 Laden , Türfüllung Glas",,"2.498,33 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/vitrine-tenso-mit-2-oder-4-laden/ge-p-21672.html,"Produktdetails Stilsichere Aufbewahrung Die    Serie Tenso beeindruckt mit schlichten, aber eleganten Formen, klarer    Linienführung, einer fast zarten, finessenreichen Anmutung. Dazu: Sanft    gerundete Ecken, Kanten und Übergänge, auf ein funktionelles Minimum    reduzierte Holzdimensionen, feine, die Front gliedernde Schattenfugen. Wir    fertigen die Schränke in klassischer Rahmen-und-Füllung-Bauweise    (Rahmen aus Massivholz, Füllung aus verwindungsfestem, aber leichterem    Schichtholz). Bei der Vitrine Tenso können Sie die Türfüllungen nicht nur aus Holz, sondern auch aus Stoff   (100  % Schurwolle (Schaf), NATURTEXTIL BEST-zertifiziert) und braun    getöntem, bei Bedarf auswechselbarem Glas wählen. Material & Verarbeitung Gefertigt    aus mitteleuropäischem Massivholz: Buche, Kernbuche, Eiche, Esche.    Holzverbindungen: fix verleimte Dübel- bzw. Nut-und-Feder-Verbindungen,    metallfrei. Die Schränke ruhen auf schlanken    Füßen, die den Korpus vom Boden abheben und ihn fast schwebend    erscheinen lassen. Die ohne Metall- und Kunststoffteile verarbeiteten    Laden gleiten auf verschleißarmen Holzleisten aus Esche. Laden    und Türen sind mit sauber gefrästen, optisch und haptisch „weichen“    Griffrillen versehen. Türen mit Drehachsen und Schließfedern aus Holz    (!). Die seidig glatt geschliffene Holzoberfläche wird von Hand mit    duftendem, natürlichem Pflegeöl eingelassen. Die Vitrine mit 2 Laden wird mit einem fixen Fach und zwei variablen Fächern geliefert.","{'Maße': {'Breite in cm': '100.2', 'Tiefe in cm': '40.2', 'Höhe in cm': '178.7', 'Anzahl der Fächer': '3', 'Schubladenbreite innen in cm': '88.6', 'Schubladentiefe innen in cm': '33.2', 'Schubladenhöhe innen in cm': '12.3', 'Tür Anzahl': '2-türig, 2 Laden'}, 'N/A': {}, 'Design': {'Stofffarbe': 'Glas', 'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'Tenso'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Dübelverbindung', 'N/A': 'Holzscharnier'}}"
